2025. 11. 18 오후 10:53:00,남,21,대학교 재학(전문대학 포함),,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),1~2시간 미만,개인의 일상생활/관심사 기록,10,1,2,2,1,1,5,1,1,1,3,3,5,3,1,2,3,2,4,3,3,4,3,4,3,3,2,2,3,3,2,2,4,3,3,2,4,4,4,4,3,4,3,3,3,3,4,4,4,2,4,3,3,4,4,3,4,2,4,3
2025. 11. 19 오후 12:20:05,여,21,대학교 재학(전문대학 포함),,,,아니오,X(구 트위터),필요시 검색,10분 미만,사업·업무·학업 정보 획득,0,2,2,2,3,4,3,2,2,2,4,4,3,2,2,3,1,4,4,3,3,3,1,3,2,4,4,2,1,2,4,2,3,3,2,4,3,4,3,3,3,4,2,4,2,4,4,3,4,3,3,1,2,2,2,2,3,3,3,3
2025. 11. 19 오후 5:43:40,여,21,대학교 졸업(전문대학 포함),,,,예,인스타그램,가끔씩 (2~5회),30분~1시간 미만,최신 트렌드 파악,6,3,2,2,2,2,2,1,2,3,3,3,3,4,3,3,3,3,3,2,2,2,2,3,2,2,2,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,3,3,3,2,3,3,4,3,3,3,3,3,3
2025. 11. 19 오후 6:23:52,여,21,대학교 재학(전문대학 포함),,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),2~4시간 미만,개인의 일상생활/관심사 기록,2,2,2,1,1,5,2,5,3,2,3,3,3,5,5,5,1,2,2,2,2,2,1,1,1,2,3,4,1,2,5,4,5,1,1,4,5,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,3,5,5,1,1,1
2025. 11. 19 오후 11:19:10,남,21,대학교 졸업(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),30분~1시간 미만,단순한 시간 소모,10,3,2,2,3,3,2,1,1,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,4,1,1,1,1,1,1,1,1,3,2,2,1,3,2,2,3,3,3,2,2,2,2,2,2,1,1,1
2025. 11. 19 오후 11:34:52,남,21,대학교 졸업(전문대학 포함),,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),2~4시간 미만,공통 관심사 기반 친목,5,2,2,1,1,3,4,1,3,4,2,1,2,3,4,2,1,2,1,3,3,1,3,2,3,3,3,2,1,2,1,1,4,2,2,4,3,3,2,2,2,2,1,3,5,1,1,2,2,2,3,3,3,3,4,4,1,2,2,1
2025. 11. 19 오후 11:52:53,남,21,대학원 이상,,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),4~5시간 미만,단순한 시간 소모,4,5,2,5,5,5,3,2,2,2,2,2,4,4,4,4,2,4,2,2,3,4,2,3,4,4,3,4,3,3,4,1,4,3,3,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2
2025. 11. 19 오후 11:52:57,남,21,대학교 재학(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),30분~1시간 미만,단순한 시간 소모,6,1,2,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025. 11. 20 오전 12:02:46,남,21,대학교 졸업(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),1~2시간 미만,공통 관심사 기반 친목,9,3,2,2,3,3,2,2,2,2,2,3,2,2,2,2,3,3,2,4,3,3,2,2,3,4,3,3,3,2,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,3,3,2,2,2,2
2025. 11. 20 오전 12:16:28,남,21,대학원 이상,,,,예,인스타그램,수시로 접속 (10회 이상),30분~1시간 미만,공통 관심사 기반 친목,7,2,2,1,1,3,4,2,2,1,3,2,4,2,4,3,4,2,2,2,1,1,1,2,1,3,2,2,1,1,4,4,4,3,2,5,3,4,3,2,3,2,2,2,1,3,2,2,1,2,1,2,2,2,3,3,4,3,2,1
2025. 11. 20 오전 3:04:27,남,33,고등학교 졸업,,,,예,인스타그램,수시로 접속 (10회 이상),1~2시간 미만,최신 트렌드 파악,4,5,2,5,5,3,4,1,1,4,3,1,3,1,1,1,1,5,4,2,2,5,1,1,3,5,5,5,5,5,5,3,1,1,1,5,3,1,1,1,1,1,1,1,1,5,5,5,4,1,1,1,1,1,1,1,1,3,3,1
2025. 11. 20 오전 9:20:38,남,27,대학교 재학(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),1~2시간 미만,최신 트렌드 파악,5,2,2,1,2,3,3,2,2,3,3,4,3,4,2,2,3,3,3,2,3,2,2,3,4,2,3,2,2,2,4,4,4,4,3,3,3,4,4,3,3,4,4,4,3,3,3,3,2,3,2,2,3,2,3,2,3,3,3,2
2025. 11. 20 오후 4:56:05,남,32,대학교 졸업(전문대학 포함),,,,예,인스타그램,가끔씩 (2~5회),30분~1시간 미만,개인의 일상생활/관심사 기록,10,4,2,2,1,4,4,2,2,3,3,4,2,4,5,5,5,4,3,3,3,4,3,3,3,2,2,2,2,1,2,4,3,3,3,4,4,3,3,3,3,5,5,5,3,4,3,4,3,3,2,3,3,2,4,3,2,3,4,3
2025. 11. 20 오후 5:27:35,남,35,대학교 졸업(전문대학 포함),,,,예,인스타그램,가끔씩 (2~5회),30분~1시간 미만,단순한 시간 소모,12,2,2,4,4,2,3,2,2,4,4,4,2,3,5,4,1,1,2,2,3,2,1,1,3,3,4,3,2,3,2,2,4,4,2,3,2,3,2,1,1,5,4,4,2,2,2,2,1,1,2,1,2,1,4,5,5,2,2,1
2025. 11. 20 오후 5:34:47,여,27,대학원 이상,,,,예,인스타그램,가끔씩 (2~5회),30분~1시간 미만,최신 트렌드 파악,7,3,2,4,1,4,5,5,5,5,5,5,2,1,5,5,5,2,1,1,1,1,1,1,1,5,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1
2025. 11. 20 오후 5:34:57,남,31,대학교 졸업(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),30분~1시간 미만,개인의 일상생활/관심사 기록,8,1,2,2,2,2,3,2,2,2,3,3,4,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,2,2,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
2025. 11. 20 오후 5:47:50,남,27,고등학교 졸업,,,,예,인스타그램,수시로 접속 (10회 이상),30분~1시간 미만,단순한 시간 소모,8,1,2,3,2,2,3,2,3,4,4,4,4,2,4,4,4,3,2,2,2,2,1,1,1,2,5,4,4,4,4,2,2,2,2,1,3,4,2,2,4,4,4,4,4,2,1,1,1,1,1,2,2,2,2,4,4,2,1,1
2025. 11. 20 오후 5:50:57,남,26,대학교 재학(전문대학 포함),,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),1~2시간 미만,개인의 일상생활/관심사 기록,2,1,2,1,1,3,4,5,3,5,5,5,2,1,2,5,3,1,3,3,3,3,3,1,2,1,2,1,1,1,3,1,5,3,2,4,4,3,5,2,4,1,1,1,4,3,1,1,1,1,3,2,4,3,5,5,4,3,3,3
2025. 11. 20 오후 5:52:16,남,27,고등학교 졸업,,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),4~5시간 미만,공통 관심사 기반 친목,9,5,2,5,4,5,3,3,4,3,2,5,5,5,5,3,4,5,1,5,3,1,3,2,3,5,3,4,4,1,1,1,2,2,2,4,5,4,1,3,4,5,2,4,5,5,1,4,1,1,2,2,1,1,5,5,5,3,4,1
2025. 11. 20 오후 6:01:15,남,32,대학교 졸업(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),2~4시간 미만,개인의 일상생활/관심사 기록,4,4,2,3,3,4,2,3,2,2,2,2,3,4,5,5,4,4,2,4,4,4,3,4,3,3,3,4,3,4,2,2,4,4,3,4,3,3,3,3,3,3,3,4,3,2,3,4,4,4,3,4,4,3,4,4,4,3,3,3
2025. 11. 20 오후 6:24:03,남,31,고등학교 졸업,,,,예,인스타그램,수시로 접속 (10회 이상),4~5시간 미만,개인의 일상생활/관심사 기록,25,3,2,2,1,3,4,1,4,3,5,5,2,4,4,5,5,4,2,2,1,1,2,1,2,4,4,5,3,2,4,1,4,2,2,4,4,2,2,2,3,2,4,4,5,2,2,2,1,4,3,3,3,3,4,2,4,2,2,1
2025. 11. 20 오후 6:36:20,남,31,대학교 졸업(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),1~2시간 미만,단순한 시간 소모,6,3,2,1,2,4,4,2,3,3,4,3,3,5,5,4,3,4,2,3,3,2,1,1,3,4,4,4,3,2,3,4,2,2,1,4,3,2,2,3,2,2,3,3,2,2,2,3,2,2,2,3,3,2,4,3,4,2,3,2
2025. 11. 20 오후 9:44:52,남,22,대학교 재학(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),1~2시간 미만,단순한 시간 소모,5,2,2,1,1,3,5,4,4,1,4,4,4,4,4,4,4,1,2,2,2,2,1,1,1,3,2,4,1,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,3,3,4,1,1,1
2025. 11. 21 오후 2:21:22,남,23,대학교 재학(전문대학 포함),,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),5시간 이상,최신 트렌드 파악,5,5,2,5,5,5,1,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,3,3,3,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2025. 11. 21 오후 2:32:43,남,29,대학교 졸업(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),1~2시간 미만,개인의 일상생활/관심사 기록,0,1,2,1,1,2,5,3,3,3,4,4,4,3,5,5,2,4,2,3,2,3,3,3,3,2,2,2,2,1,5,4,4,3,4,3,3,3,3,3,3,4,4,4,3,4,3,3,2,2,3,3,3,4,4,4,4,3,3,3
2025. 11. 21 오후 2:35:03,여,27,대학교 졸업(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),1~2시간 미만,단순한 시간 소모,3.5,3,2,2,2,4,4,3,2,2,4,4,3,4,3,3,4,4,4,4,4,4,3,3,4,3,3,3,2,3,4,3,4,3,3,4,4,4,3,3,3,4,3,4,2,4,3,4,3,3,3,3,3,3,3,4,4,3,3,3
2025. 11. 21 오후 2:40:53,여,28,대학교 졸업(전문대학 포함),,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),2~4시간 미만,개인의 일상생활/관심사 기록,2,3,2,1,1,3,3,4,3,3,4,4,2,5,3,5,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
2025. 11. 21 오후 2:59:23,남,29,대학교 졸업(전문대학 포함),,,,예,인스타그램,가끔씩 (2~5회),10분 미만,최신 트렌드 파악,5,2,2,1,1,4,5,3,4,3,4,4,3,3,4,4,4,3,3,4,4,4,3,3,3,4,4,4,2,2,4,3,5,3,3,3,3,3,2,2,2,4,3,4,3,2,2,2,1,3,3,3,3,3,3,5,5,3,3,2
2025. 11. 21 오후 3:07:49,남,25,대학교 재학(전문대학 포함),,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),2~4시간 미만,최신 트렌드 파악,5,4,2,3,3,5,2,2,2,1,3,2,5,5,5,3,2,2,3,3,3,3,2,2,2,3,3,3,4,4,3,2,2,2,2,2,2,3,2,3,2,1,1,1,2,3,2,3,2,2,2,2,2,2,4,4,5,2,2,2
2025. 11. 21 오후 8:36:14,남,27,대학원 이상,,,,예,인스타그램,가끔씩 (2~5회),30분~1시간 미만,사업·업무·학업 정보 획득,10,2,2,1,1,2,5,2,4,3,3,3,3,3,4,4,3,3,3,3,3,4,3,3,2,2,2,3,2,2,3,3,4,3,3,4,3,3,3,2,3,4,3,3,3,3,3,2,3,2,3,3,2,2,3,3,4,3,3,1
2025. 11. 21 오후 8:41:40,남,28,대학교 졸업(전문대학 포함),,,,예,인스타그램,가끔씩 (2~5회),30분~1시간 미만,개인의 일상생활/관심사 기록,7.5,3,2,1,1,5,3,1,1,1,3,3,5,3,5,5,3,5,3,3,1,2,2,2,2,2,2,2,2,1,5,1,3,2,2,4,2,2,2,3,2,4,4,4,4,2,2,4,1,1,2,3,3,1,4,3,4,2,2,2
2025. 11. 22 오후 2:09:49,남,31,대학교 졸업(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),1~2시간 미만,개인의 일상생활/관심사 기록,4,4,2,1,1,4,5,1,4,2,4,4,3,1,1,2,4,1,4,5,4,1,1,1,4,4,1,1,1,4,1,2,5,1,1,5,4,4,1,1,2,4,1,2,2,1,1,1,1,1,1,1,4,1,4,5,5,2,3,2
2025. 11. 22 오후 4:23:06,남,33,대학교 졸업(전문대학 포함),,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),2~4시간 미만,개인의 일상생활/관심사 기록,8,3,2,3,4,5,3,4,3,1,3,4,2,5,3,3,1,4,3,4,4,2,2,3,3,2,2,2,3,2,4,2,5,3,3,4,3,2,3,2,3,4,3,4,2,3,2,3,4,3,2,4,5,2,4,5,5,3,3,2
2025. 11. 23 오전 12:03:44,남,27,대학교 졸업(전문대학 포함),,,,예,인스타그램,가끔씩 (2~5회),30분~1시간 미만,공통 관심사 기반 친목,6,2,2,2,1,4,5,2,2,2,4,4,4,4,4,4,4,4,1,2,2,4,2,1,1,3,2,2,1,1,5,5,5,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,1
2025. 11. 23 오후 1:44:42,여,26,대학원 이상,,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),2~4시간 미만,최신 트렌드 파악,15,3,2,2,2,4,4,1,3,3,5,3,2,3,4,4,4,5,2,4,4,4,2,2,5,4,4,4,2,2,4,2,3,2,2,5,4,2,2,2,2,1,2,1,1,3,1,3,2,2,2,2,4,2,4,4,4,3,3,2
2025. 11. 23 오후 1:53:03,남,27,대학교 졸업(전문대학 포함),,,,예,X(구 트위터),수시로 접속 (10회 이상),2~4시간 미만,개인의 일상생활/관심사 기록,5,4,2,3,4,5,2,1,1,1,1,1,1,3,4,4,2,2,3,2,2,3,2,2,2,3,3,3,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2
2025. 11. 23 오후 1:55:18,남,29,대학교 졸업(전문대학 포함),,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),30분~1시간 미만,최신 트렌드 파악,15,1,2,1,1,1,5,3,3,2,3,3,3,3,2,2,4,4,3,3,3,3,3,3,3,3,3,3,1,1,4,4,4,3,3,3,3,3,3,2,2,3,3,4,3,3,2,2,2,2,2,2,2,2,3,2,4,2,2,2
2025. 11. 23 오후 2:05:18,여,26,대학교 졸업(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),4~5시간 미만,단순한 시간 소모,10,2,2,1,1,2,5,2,2,2,2,2,2,4,5,2,5,5,5,3,3,3,2,1,2,3,3,4,1,2,3,5,3,2,2,3,3,3,3,2,2,4,3,4,2,3,2,2,2,2,2,2,2,2,3,3,5,2,2,2
2025. 11. 23 오후 5:05:03,남,27,대학교 재학(전문대학 포함),,,,예,인스타그램,수시로 접속 (10회 이상),30분~1시간 미만,최신 트렌드 파악,5,2,2,2,4,5,2,1,1,2,4,4,3,5,5,5,4,5,4,4,4,4,3,4,4,4,2,3,4,3,5,2,4,4,3,5,3,4,2,2,3,5,5,5,5,2,2,2,2,1,1,4,5,5,5,5,5,4,4,2
2025. 11. 23 오후 5:57:01,여,26,대학교 졸업(전문대학 포함),,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),2~4시간 미만,단순한 시간 소모,5,1,2,1,1,3,4,2,2,2,3,3,4,3,3,4,4,3,3,3,3,3,2,2,2,3,2,3,1,1,3,4,3,3,2,4,3,3,2,3,3,4,4,4,2,2,3,3,2,2,3,2,2,2,3,2,4,3,3,2
2025. 11. 23 오후 6:59:20,여,29,대학교 졸업(전문대학 포함),,,,예,인스타그램,필요시 검색,30분~1시간 미만,개인의 일상생활/관심사 기록,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025. 11. 23 오후 7:51:20,여,27,대학교 졸업(전문대학 포함),,,,예,인스타그램,가끔씩 (2~5회),1~2시간 미만,최신 트렌드 파악,5,2,2,2,2,3,4,2,2,2,3,2,5,2,4,4,2,4,3,3,2,2,2,2,2,4,4,4,3,2,4,4,4,3,2,4,4,2,2,3,3,5,4,5,3,3,2,2,2,2,2,2,3,2,3,4,4,3,3,2
2025. 11. 23 오후 9:16:08,여,27,대학교 졸업(전문대학 포함),,,,예,인스타그램,거의 습관적으로 자주 (30회 이상),2~4시간 미만,개인의 일상생활/관심사 기록,10,2,2,2,2,2,4,2,2,3,2,2,3,2,3,4,3,2,2,1,1,4,1,1,2,1,4,4,2,2,3,4,4,2,1,3,3,2,1,1,1,3,3,2,1,2,2,3,2,2,2,2,2,2,2,2,3,1,1,1
2025. 11. 23 오후 9:42:41,여,27,대학교 졸업(전문대학 포함),,,,예,인스타그램,가끔씩 (2~5회),30분~1시간 미만,최신 트렌드 파악,5,2,2,1,1,2,4,3,4,2,5,4,3,2,4,5,2,4,3,2,2,2,2,2,1,4,3,2,2,2,5,4,2,2,2,1,2,2,1,2,2,2,2,2,4,2,2,3,2,2,2,3,4,4,4,4,5,2,2,1
2025. 11. 25 오후 6:48:45,남,29,대학교 졸업(전문대학 포함),,,,예,인스타그램,가끔씩 (2~5회),30분~1시간 미만,개인의 일상생활/관심사 기록,5,1,1,2,1,2,4,2,4,2,4,4,4,2,4,4,4,4,4,5,4,5,4,4,4,4,4,5,2,2,5,4,4,4,4,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4
